Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
11625,AZ,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - Salt River Project (SRP),"SRP offers a TOU rate for residential customers that own or lease an EV.
For more information, including how to enroll, see the SRP [EV Price
Plan](https://www.srpnet.com/prices/home/electricvehicle.aspx) website.
",,,false,46,Utility/Private Incentives,"",2020-05-11 15:24:11 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
11638,DE,Alternative Fuel Vehicle (AFV) Rebates,"As part of the Delaware Clean Transportation Incentive Program, the
Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of a new AFV. The
following rebate amounts are applicable for vehicles purchased or leased
before December 31, 2022:

<div>

Qualifying Vehicles

</div>

Rebate Amount

Electric vehicle (EV)

\$2,500

Plug-in hybrid electric vehicle (PHEV)

\$1,000

Dedicated propane or natural gas vehicle

\$1,500

Bi-fuel propane or natural gas vehicle

\$1,350

Eligible EVs and PHEVs may not have a retail price above \$60,000.
Eligible applicants include Delaware residents, businesses,
organizations, and government entities. Rebates are limited to six
vehicles per fleet. Additional terms and conditions apply. For more
information, including application guidelines and participating
dealerships, see the DNREC [Clean Vehicle Rebate
Program](https://dnrec.alpha.delaware.gov/climate-coastal-energy/clean-transportation)
website.
",,,false,3,State Incentives,"",2022-08-12 23:35:31 UTC,,,,"",ELEC|NG|PHEV|LPG,RBATE,"",FLEET|GOV|IND,""
11639,DE,Electric Vehicle (EV) Charging Station Rebates,"As part of the Delaware Clean Transportation Incentive Program, Delaware
Department of Natural Resources and Environmental Control (DNREC) offers
rebates of up to \$3,500 per port for the purchase of Level 2 EV
charging stations for use at public, workplace, commercial, and
multi-unit dwelling (MUD) locations. Installation, labor, and other
costs are not eligible. The maximum number of rebates an applicant may
receive varies based on applicant type and EV charging station
locations:

  EV Charging Station Site   Number of Eligible Level 2 Ports
  -------------------------- -------------------------------------------------------------------------------------
  Public Access              6 ports for commercial, government, and nonprofit applicants
  Workplace                  6 ports for commercial, government, and nonprofit applicants
  Fleet                      6 ports for commercial applicants; 10 ports for government and nonprofit applicants
  MUD                        10 ports for commercial, government, and nonprofit applicants

Rebates are available on a first-come, first-served basis. Eligible
applicants include MUDs, businesses, organizations, non-profits,
government entities, schools, colleges, and universities. Additional
terms and conditions apply. For more information, including application
guidelines, see the DNREC [Electric Vehicle Charging Equipment
Rebates](https://dnrec.alpha.delaware.gov/climate-coastal-energy/clean-transportation/ev-charging-equipment-rebates/)
website.
",,,false,4,State Incentives,"",2020-01-24 16:27:52 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|GOV|MUD|IND,""
11653,OR,Alternative Fuel Vehicle (AFV) Parking Space Regulation,"An individual is not allowed to park a motor vehicle within any parking
space specifically designated for public parking and fueling of AFVs
unless the motor vehicle is an AFV fueled by electricity, natural gas,
methanol, propane, gasoline blended with at least 85% ethanol (E85), or
other fuel the Oregon Department of Energy approves. Eligible AFVs must
also be in the process of fueling or charging to park in the space. A
person found responsible for a violation is subject to traffic violation
penalties. (Reference [Oregon Revised
Statutes](https://www.oregonlegislature.gov/) 811.587 and 469B.100)
",2015-06-02 00:00:00 UTC,,false,63,Laws and Regulations,"",2015-10-12 20:15:29 UTC,,,,"",ETH|ELEC|NG|OTHER|PHEV|LPG,"",OTHER,IND,https://www.oregonlegislature.gov/|https://www.oregonlegislature.gov/bills_laws/Pages/Oregon-Laws.aspx
11667,NH,Diesel Emissions Reduction Grants,"The New Hampshire Department of Environmental Services (NHDES) provides
U.S. Environmental Protection Agency Diesel Emissions Reduction Act
(DERA) funding for projects that reduce diesel emissions in New
Hampshire. Funding for up to 100% of eligible project costs is available
for businesses, individuals, and local or state agencies that reduce
diesel emissions by converting engines to alternative fuels,
retrofitting exhaust controls, purchasing new vehicles, or adding idle
reduction equipment. Eligible alternative fuels include propane,
compressed natural gas, and electricity. Grants will be awarded on a
competitive basis, with equity and environmental justice considerations
as part of the evaluation criteria. For more information, including
funding amounts and how to apply, see the NHDES [New Hampshire DERA
Project](https://www.des.nh.gov/business-and-community/loans-and-grants/dera)
website.
",,,false,5,State Incentives,"",2015-11-13 18:59:58 UTC,,,,"",AFTMKTCONV|ELEC|EFFEC|IR|NG|OTHER|PHEV|LPG,GNT,"",MAN|FLEET|GOV|IND,""
11673,MI,Electric Vehicle (EV) Fee,"In addition to standard registration fees, EVs, including all-electric
vehicles and plug-in hybrid electric vehicles (PHEVs), are subject to an
annual fee. The specific fees are as follows:

+-----------------------+-----------------------+-----------------------+
| Vehicle Type          | Gross Vehicle Weight  | Fee                   |
|                       | Rating                |                       |
+=======================+=======================+=======================+
| PHEV                  | 8,000 pounds (lbs.)   | \$30                  |
|                       | or less               |                       |
+-----------------------+-----------------------+-----------------------+
| PHEV                  | > 8,000 lbs.          | \$100                 |
+-----------------------+-----------------------+-----------------------+
| EV                    | 8,000 lbs. or less    | \$100                 |
+-----------------------+-----------------------+-----------------------+
| EV                    | > 8,000 lbs.          | \$200                 |
+-----------------------+-----------------------+-----------------------+

PHEV fees will increase by \$2.50 per \$0.01 that the state motor fuel
tax exceeds \$0.19 and EV fees will increase by \$5.00 per \$0.01 that
the state motor fuel tax exceeds \$0.19.

(Reference [Michigan Compiled Laws  257.801](http://www.legislature.mi.gov/(S(chtz2jui1ekkqu45xjluze55))/mileg.aspx?page=home))",2015-11-10 00:00:00 UTC,,false,65,Laws and Regulations,"",2015-12-10 17:07:56 UTC,,,,"",ELEC|PHEV,"",EVFEE|FUEL,FLEET|IND,http://www.legislature.mi.gov/(S(fmzzsk45gfa5qrp02ghcqlhd))/mileg.aspx?page=home|http://www.legislature.mi.gov/(S(chtz2jui1ekkqu45xjluze55))/mileg.aspx?page=home
11682,US,Natural Gas Vehicle (NGV) and Plug-In Electric Vehicle (PEV) Weight Exemption,"NGVs and PEVs may exceed the federal maximum gross vehicle weight limit
for comparable conventional fuel vehicles by up to 2,000 pounds (lbs.).
The NGV or PEV must not exceed a maximum gross vehicle weight of 82,000
lbs. (Reference [Public
Law](https://www.congress.gov/public-laws/116th-congress) 116-6 and 23
[U.S. Code](https://www.govinfo.gov/) 127(s))
",2015-12-04 00:00:00 UTC,2019-02-15 00:00:00 UTC,false,,Incentives,U.S. Department of Transportation,2019-03-11 13:19:28 UTC,,,,"",ELEC|NG|PHEV,EXEM,"",FLEET|GOV|IND,http://thomas.loc.gov/home/LegislativeData.php?&n=PublicLaws&c=114|http://www.gpo.gov/fdsys/browse/collectionUScode.action?collectionCode=USCODE|https://www.congress.gov/public-laws/116th-congress
11683,RI,Zero Emission Vehicle (ZEV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,"The Driving Rhode Island to Vehicle Electrification (DRIVE EV) rebate
program offers rebates for the purchase or lease of ZEVs and PHEVs.
Rebate amounts vary based on vehicle type:

  Vehicle Technology   Maximum Rebate Amount
  -------------------- ------------------------------------------------------------
  ZEV                  \$2,500 for a new vehicle; \$1,500 for a pre-owned vehicle
  PHEV                 \$1,500 for a new vehicle; \$750 for a pre-owned vehicle

ZEVs include all-electric vehicles and hydrogen fuel cell electric
vehicles. New vehicles may not have a purchase price above \$60,000, and
pre-owned vehicles may not have a purchase price above \$40,000. All
eligible vehicles must be purchased on or after July 7, 2022. An
additional rebate of up to \$2,000 is available to applicants that
participate in a state or federal income-qualified program. Rebates are
awarded on a first-come, first-served basis. For more information,
including a list of income-qualified programs, see the [DRIVE
EV](https://drive.ri.gov/ev-programs/drive-ev) and [DRIVE
EV+](https://drive.ri.gov/ev-programs/drive-plus) websites.
",2015-01-29 00:00:00 UTC,,false,4,State Incentives,"",2022-08-13 01:50:07 UTC,,,,"",ELEC|HY|PHEV,RBATE,"",IND,""
11689,NY,Electric Vehicle (EV) Rebate Program ,"The New York State Energy Research and Development Authority (NYSERDA)
provides rebates of up to \$2,000 for the purchase or lease of a new
eligible EV. An eligible vehicle must:

-   Be a four-wheeled motor vehicle manufactured for use on public
    streets, roads, and highways;
-   Have a gross vehicle weight rating of not more than 8,500 pounds;
-   Have a maximum speed of at least 55 miles per hour; and,
-   Be propelled at least in part by an electric motor that draws
    electricity from a hydrogen fuel cell or from a battery that has a
    capacity of at least four kilowatt-hours, and is capable of being
    charged by an external source of electricity.

Rebate amounts vary based on a vehicle's all-electric range and
manufacturer's suggested retail price. For more information, including a
list of eligible vehicles, see the NYSERDA [Drive Clean
Rebate](https://www.nyserda.ny.gov/All-Programs/Programs/Drive-Clean-Rebate)
website.
",2016-04-12 00:00:00 UTC,,false,4,State Incentives,"",2017-04-03 13:33:49 UTC,,,,"",ELEC|HY|PHEV,RBATE,"",FLEET|GOV|IND,""
11701,NJ,Electric Vehicle (EV) Charging Station Grants,"The New Jersey Department of Environmental Protection (NJDEP) provides
grants through the It Pay\$ to Plug In: New Jersey's Electric Vehicle
Workplace Charging Grant Program (Program) for EV charging station
installation. Grants are available in the following amounts:

<div>

  EV Charging Station Type   Maximum Rebate Amount per Port   Maximum Number of Eligible EV Charging Ports per Location
  -------------------------- -------------------------------- -----------------------------------------------------------
  Level 1                    \$750                            5
  Level 2                    \$4,000                          20

</div>

Grants are awarded on a first-come, first-served basis. Eligible EV
charging stations must be located at workplaces, government agencies,
non-profits, or multi-unit dwellings. The Program is part of New
Jersey's [Energy Master Plan](http://www.nj.gov/emp/). For more
information, including application and eligibility requirements, see the
NJDEP [It Pay\$ to Plug
In](https://dep.nj.gov/drivegreen/it-pays-to-plug-in/) website.
",,,false,13,State Incentives,"",2018-09-28 15:02:33 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV|IND,""
11702,CO,Electric Vehicle (EV) Tax Credit,"Qualified EVs titled and registered in Colorado are eligible for a tax
credit. Light-duty EVs purchased or leased before January 1, 2026, are
eligible for a tax credit equal to the amounts below, per calendar year:

::: {data-align=""center""}
  Category                                        2022                    2023-2025
  ---------------------------- ------------------------------------------ -----------------------------------------
  Light-duty EV                 \$2,500 for purchase; \$1,500 for lease   \$2,000 for purchase; \$1,500 for lease
  Light-duty electric truck      3,500 for purchase; \$1,750 for lease    \$2,800 for purchase; \$1,750 for lease
  Medium-duty electric truck    \$5,000 for purchase; \$2,500 for lease   \$4,000 for purchase; \$2,500 for lease
  Heavy-duty electric truck     \$10,000 for purchase; \$5,000 for lease  \$8,000 for purchase; \$5,000 for lease
:::

The credit amount for any qualifying truck is limited to the difference
in manufacturer's suggested retail price between the qualifying truck
and a comparable truck that operates on either gasoline or diesel fuel.

Eligible purchased vehicles must be new, and eligible leased vehicles
must have a lease term of not less than two years. A purchaser may
assign the tax credit generated through the purchase or lease to any of
the above categories of vehicle to the financing entity, allowing the
purchaser to realize the value of the tax credit at the time of purchase
or lease. The financing entity may collect an administrative fee of no
more than \$150.

For more information, see the Colorado Department of Revenue's [Income
69](https://tax.colorado.gov/sites/tax/files/documents/FYI_Income_69_July_2021.pdf)
FYI publication.

(Reference [Colorado Revised Statutes 39-22-516.5, 39-22-516.7, and 39-22-516.8](https://leg.colorado.gov/colorado-revised-statutes))",2016-06-06 00:00:00 UTC,2019-05-31 00:00:00 UTC,false,6,State Incentives,"",2019-07-02 22:44:34 UTC,,,,"",ELEC,TAX,"",FLEET|IND,http://tornado.state.co.us/gov_dir/leg_dir/olls/digest_of_bills.htm|https://leg.colorado.gov/colorado-revised-statutes|https://leg.colorado.gov/
