"answerCount","creationTime","id","originalTitle","qid","title","url"
"423","2018-12-23T13:44:53.633Z","UXVlc3Rpb25AMDozOTQwMzM5MQ==","{""sections"": [{""spans"": [{""text"": ""I adopted a 2 year old dog. She spends the whole day in the guest room away from us and doesn't seem to love us at all. It's been a month. Is this normal?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","39403391","I adopted a 2 year old dog. She spends the whole day in the guest room away from us and doesn't seem to love us at all. It's been a month. Is this normal?","https://www.quora.com/I-adopted-a-2-year-old-dog-She-spends-the-whole-day-in-the-guest-room-away-from-us-and-doesnt-seem-to-love-us-at-all-Its-been-a-month-Is-this-normal"
"246","2016-11-14T13:11:12.876Z","UXVlc3Rpb25AMDoxMTE3MDE5NQ==","{""sections"": [{""spans"": [{""text"": ""Will jobs that moved to China be brought back to the US as President Trump promised?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","11170195","Will jobs that moved to China be brought back to the US as President Trump promised?","https://www.quora.com/Will-jobs-that-moved-to-China-be-brought-back-to-the-US-as-President-Trump-promised"
"163","2013-09-12T03:53:22.153Z","UXVlc3Rpb25AMDoxMzI4NDY1","{""sections"": [{""spans"": [{""text"": ""Do Americans ever tell Chinese people, \""If it wasn't for us, you'd be speaking Japanese\""? \""If it wasn't for us, you'd be speaking German\"" is/has often been said to British people (and possibly other Europeans) on a regular basis."", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1328465","Do Americans ever tell Chinese people, \","https://www.quora.com/Do-Americans-ever-tell-Chinese-people-If-it-wasnt-for-us-youd-be-speaking-Japanese-If-it-wasnt-for-us-youd-be-speaking-German-is-has-often-been-said-to-British-people-and-possibly-other-Europeans-on-a-regular-basis"
"68","2022-11-22T18:25:35.908Z","UXVlc3Rpb25AMDoxMzk3MDQxNjU=","{""sections"": [{""spans"": [{""text"": ""What are the easy and healthy tips for healthy skin?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","139704165","What are the easy and healthy tips for healthy skin?","https://www.quora.com/What-are-the-easy-and-healthy-tips-for-healthy-skin"
"291","2014-09-10T09:53:01.268Z","UXVlc3Rpb25AMDoyNDExNDAy","{""sections"": [{""spans"": [{""text"": ""What are the most empirically neutral, objective, nonpartisan and unbiased news sources in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2411402","What are the most empirically neutral, objective, nonpartisan and unbiased news sources in the US?","https://www.quora.com/What-are-the-most-empirically-neutral-objective-nonpartisan-and-unbiased-news-sources-in-the-US"
"133","2015-06-10T15:34:24.871Z","UXVlc3Rpb25AMDo0MjkwMzIx","{""sections"": [{""spans"": [{""text"": ""Why is the UK so far behind US in medicine?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","4290321","Why is the UK so far behind US in medicine?","https://www.quora.com/Why-is-the-UK-so-far-behind-US-in-medicine"
"274","2011-06-16T04:15:23.260Z","UXVlc3Rpb25AMDozNDQ1MDg=","{""sections"": [{""spans"": [{""text"": ""Why is United States currency the dominant world currency?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","344508","Why is United States currency the dominant world currency?","https://www.quora.com/Why-is-United-States-currency-the-dominant-world-currency"
"327","2014-03-27T19:25:42.607Z","UXVlc3Rpb25AMDoxNzQ3NTE2","{""sections"": [{""spans"": [{""text"": ""Will the US ever be able to pay off the national debt?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1747516","Will the US ever be able to pay off the national debt?","https://www.quora.com/Will-the-US-ever-be-able-to-pay-off-the-national-debt"
"2","2022-10-24T01:53:30.304Z","UXVlc3Rpb25AMDoxMzUzMjI3NTI=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the current electric vehicle (EV) market? Do you think it is sustainable or do you think it is just a fad?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","135322752","What is your opinion on the current electric vehicle (EV) market? Do you think it is sustainable or do you think it is just a fad?","https://www.quora.com/What-is-your-opinion-on-the-current-electric-vehicle-EV-market-Do-you-think-it-is-sustainable-or-do-you-think-it-is-just-a-fad"
"0","2022-11-15T19:06:43.056Z","UXVlc3Rpb25AMDoxMzg2MTE3Mzc=","{""sections"": [{""spans"": [{""text"": ""Do you have an opinion on lucid Motors' new electric vehicle, The Gravity SUV?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","138611737","Do you have an opinion on lucid Motors' new electric vehicle, The Gravity SUV?","https://www.quora.com/unanswered/Do-you-have-an-opinion-on-lucid-Motors-new-electric-vehicle-The-Gravity-SUV"
"1","2023-03-14T15:52:05.334Z","UXVlc3Rpb25AMDoxNTYxMTExNDk=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on electric vehicles, such as Teslas and Leaf's? Do you think they are a good alternative to conventional cars or not, and why?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","156111149","What is your opinion on electric vehicles, such as Teslas and Leaf's? Do you think they are a good alternative to conventional cars or not, and why?","https://www.quora.com/What-is-your-opinion-on-electric-vehicles-such-as-Teslas-and-Leafs-Do-you-think-they-are-a-good-alternative-to-conventional-cars-or-not-and-why"
"1","2023-02-01T00:28:22.044Z","UXVlc3Rpb25AMDoxNTEzNDY5MzM=","{""sections"": [{""spans"": [{""text"": ""What is Elon Musk's opinion on big auto companies like GM and Ford getting into electric vehicle (EV) cars?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","151346933","What is Elon Musk's opinion on big auto companies like GM and Ford getting into electric vehicle (EV) cars?","https://www.quora.com/What-is-Elon-Musks-opinion-on-big-auto-companies-like-GM-and-Ford-getting-into-electric-vehicle-EV-cars"
"1","2023-06-21T13:37:41.931Z","UXVlc3Rpb25AMDoxNjMwMzM2NjI=","{""sections"": [{""spans"": [{""text"": ""In what ways might Tesla's position as the most American car brand influence public opinion and support for electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","163033662","In what ways might Tesla's position as the most American car brand influence public opinion and support for electric vehicles?","https://www.quora.com/In-what-ways-might-Teslas-position-as-the-most-American-car-brand-influence-public-opinion-and-support-for-electric-vehicles"
"0","2023-06-15T21:03:04.149Z","UXVlc3Rpb25AMDoxNjI2MjI5NzA=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what is the most important factor that should be considered when transitioning fleets to electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162622970","In your opinion, what is the most important factor that should be considered when transitioning fleets to electric vehicles?","https://www.quora.com/unanswered/In-your-opinion-what-is-the-most-important-factor-that-should-be-considered-when-transitioning-fleets-to-electric-vehicles"
"0","2023-06-21T01:00:00.093Z","UXVlc3Rpb25AMDoxNjI5OTI4Njk=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what is the most important factor for companies to consider when entering the battery-making industry for electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162992869","In your opinion, what is the most important factor for companies to consider when entering the battery-making industry for electric vehicles?","https://www.quora.com/unanswered/In-your-opinion-what-is-the-most-important-factor-for-companies-to-consider-when-entering-the-battery-making-industry-for-electric-vehicles"
"2","2023-06-15T14:20:12.993Z","UXVlc3Rpb25AMDoxNjI1OTgxNjc=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what are some potential factors that could cause a shift in consumer preferences away from Tesla and towards other electric vehicle brands?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162598167","In your opinion, what are some potential factors that could cause a shift in consumer preferences away from Tesla and towards other electric vehicle brands?","https://www.quora.com/In-your-opinion-what-are-some-potential-factors-that-could-cause-a-shift-in-consumer-preferences-away-from-Tesla-and-towards-other-electric-vehicle-brands"
"1","2022-10-22T21:35:35.016Z","UXVlc3Rpb25AMDoxMzUxMzkxNzc=","{""sections"": [{""spans"": [{""text"": ""What is General Motors' (GM) opinion on Tesla's Model S and Model X electric vehicles? Do they believe that Tesla makes good cars? Why or why not?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","135139177","What is General Motors' (GM) opinion on Tesla's Model S and Model X electric vehicles? Do they believe that Tesla makes good cars? Why or why not?","https://www.quora.com/What-is-General-Motors-GM-opinion-on-Teslas-Model-S-and-Model-X-electric-vehicles-Do-they-believe-that-Tesla-makes-good-cars-Why-or-why-not"
"1","2023-02-06T04:15:37.179Z","UXVlc3Rpb25AMDoxNTIwODgxMDQ=","{""sections"": [{""spans"": [{""text"": ""What are your opinions on Electric Vehicles? Tell us its advantages and disadvantages in India."", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","152088104","What are your opinions on Electric Vehicles? Tell us its advantages and disadvantages in India.","https://einfo1.quora.com/What-are-your-opinions-on-Electric-Vehicles-Tell-us-its-advantages-and-disadvantages-in-India"
"711","2017-05-21T18:05:31.812Z","UXVlc3Rpb25AMDoxNTQwOTgyMw==","{""sections"": [{""spans"": [{""text"": ""As a European, would you prefer the US healthcare system?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","15409823","As a European, would you prefer the US healthcare system?","https://www.quora.com/As-a-European-would-you-prefer-the-US-healthcare-system"
"221","2012-07-31T21:49:08.774Z","UXVlc3Rpb25AMDo3Mjc1MzE=","{""sections"": [{""spans"": [{""text"": ""Is Barack Obama one of the worst presidents in US history? Why or why not?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","727531","Is Barack Obama one of the worst presidents in US history? Why or why not?","https://www.quora.com/Is-Barack-Obama-one-of-the-worst-presidents-in-US-history-Why-or-why-not"
"187","2015-11-01T07:18:56.187Z","UXVlc3Rpb25AMDo1NzM0NjM4","{""sections"": [{""spans"": [{""text"": ""If a god exists, why does this god not communicate with us directly?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","5734638","If a god exists, why does this god not communicate with us directly?","https://www.quora.com/If-a-god-exists-why-does-this-god-not-communicate-with-us-directly"
"446","2018-10-24T15:19:36.008Z","UXVlc3Rpb25AMDozNjQxODc3NQ==","{""sections"": [{""spans"": [{""text"": ""Why is Barack Obama so disliked in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","36418775","Why is Barack Obama so disliked in the US?","https://www.quora.com/Why-is-Barack-Obama-so-disliked-in-the-US"
"375","2017-06-23T14:11:28.967Z","UXVlc3Rpb25AMDoxNjQzNTk0Mw==","{""sections"": [{""spans"": [{""text"": ""Do you believe that God exists within us?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","16435943","Do you believe that God exists within us?","https://www.quora.com/Do-you-believe-that-God-exists-within-us"
"134","2010-07-14T09:03:22.945Z","UXVlc3Rpb25AMDo0NDYwOA==","{""sections"": [{""spans"": [{""text"": ""How much money in US dollars is 1 crore rupees?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","44608","How much money in US dollars is 1 crore rupees?","https://www.quora.com/How-much-money-in-US-dollars-is-1-crore-rupees"
"559","2012-11-18T01:54:50.971Z","UXVlc3Rpb25AMDo4NDk3MzA=","{""sections"": [{""spans"": [{""text"": ""Does God love us?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","849730","Does God love us?","https://www.quora.com/Does-God-love-us"
"981","2020-03-11T06:46:44.738Z","UXVlc3Rpb25AMDo2NzYxOTYzMw==","{""sections"": [{""spans"": [{""text"": ""What is the biggest reason that Joe Biden won the 2020 U.S. presidential election?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","67619633","What is the biggest reason that Joe Biden won the 2020 U.S. presidential election?","https://www.quora.com/What-is-the-biggest-reason-that-Joe-Biden-won-the-2020-U-S-presidential-election"
"85","2016-08-17T09:53:47.691Z","UXVlc3Rpb25AMDo5NzU1Mzc5","{""sections"": [{""spans"": [{""text"": ""What stops us from becoming an entrepreneur?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","9755379","What stops us from becoming an entrepreneur?","https://www.quora.com/What-stops-us-from-becoming-an-entrepreneur"
"169","2012-12-01T17:50:39.882Z","UXVlc3Rpb25AMDo4NjgxODA=","{""sections"": [{""spans"": [{""text"": ""In terms of lifestyle, culture, purchasing power, and general happiness, what are some things that you can do in India but not in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","868180","In terms of lifestyle, culture, purchasing power, and general happiness, what are some things that you can do in India but not in the US?","https://www.quora.com/In-terms-of-lifestyle-culture-purchasing-power-and-general-happiness-what-are-some-things-that-you-can-do-in-India-but-not-in-the-US"
"0","2023-04-09T18:06:57.002Z","UXVlc3Rpb25AMDoxNTgwODIxMDk=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","158082109","What is your opinion on electric vehicles?","https://moneytalksonline.quora.com/What-is-your-opinion-on-electric-vehicles"
"0","2022-08-05T14:44:44.271Z","UXVlc3Rpb25AMDoxMjQ4OTAxMjI=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","124890122","What is your opinion on electric vehicles?","https://techknowledgehindi.quora.com/What-is-your-opinion-on-electric-vehicles"
"3","2023-03-05T14:20:12.509Z","UXVlc3Rpb25AMDoxNTUzMTc2MDA=","{""sections"": [{""spans"": [{""text"": ""What are people's opinions on the new Porsche Taycan electric vehicles? Are they overpriced and/or unnecessary when considering their cost vs. performance compared to EVs like the Tesla Model S which already exist?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","155317600","What are people's opinions on the new Porsche Taycan electric vehicles? Are they overpriced and/or unnecessary when considering their cost vs. performance compared to EVs like the Tesla Model S which already exist?","https://www.quora.com/What-are-peoples-opinions-on-the-new-Porsche-Taycan-electric-vehicles-Are-they-overpriced-and-or-unnecessary-when-considering-their-cost-vs-performance-compared-to-EVs-like-the-Tesla-Model-S-which-already-exist"
